urn:samm:io.catenax.asset_tracker_links:2.0.0 ; 2.0.0 ; release ; Property ; catenaXId ; Catena-X Identifier ; ext-uuid:UuidV4Trait ; The Catena-X ID of the given asset, valid for the Catena-X dataspace. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; usableExtinguishingMedia ; Usable Extinguishing Media ; samm-c:Text ; The agent used to extinguish a fire, based on the fire class. This attribute is mentioned in the Battery regulation 2023/1542 from 12 July 2023 in Annex XIII (1)(a) and refers to Annex VI Part A:\n9. usable extinguishing agent. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; fireClass ; Fire Class ; samm-c:Text ; Safety classification based on the chemistry and construction of the battery. It determines the means of handling a fire caused by the battery. Possible values are A, B and C and a combination of these. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; impactOfSubstances ; Impact of Substances ; ext-passport:DocumentList ; An accumulation of documents that refer to the impact, especially hazardous substances, on the battery. This attribute is mentioned in the Battery regulation 2023/1542 from 12 July 2023 in Annex XIII (1) (s), refers to Article 74:\n1. In addition to the information referred to in Article 8a(2) of Directive 2008/98/EC, producers or, where appointed in accordance with Article 57(1), producer responsibility organisations shall make available to end-users and distributors the following information regarding the prevention and management of waste batteries with regard to the categories of batteries that they supply within the territory of a Member State:\n[...]\n(f) the impact of substances, in particular hazardous substances, present in batteries on the environment and on human health or the safety of persons, including the impact due to inappropriate discarding of waste batteries, such as littering or discarding as unsorted municipal waste. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; minVoltage ; Minimum Voltage ; :VoltMeasurement ; Minimum voltage refers to the lowest voltage the battery is able to reach. This attribute is mentioned in the Battery regulation 2023/1542 from 12 July 2023 in Annex XIII (1):\n(h) minimal, nominal and maximum voltage, with temperature ranges when relevant. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; maxVoltage ; Maximum Voltage ; :VoltMeasurement ; Maximum voltage refers to the highest voltage the battery is able to reach. This attribute is mentioned in the Battery regulation 2023/1542 from 12 July 2023 in Annex XIII (1):\n(h) minimal, nominal and maximum voltage, with temperature ranges when relevant. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; nominalVoltage ; Nominal Voltage ; :VoltMeasurement ; Nominal voltage is a standardized or average voltage value assigned to the battery. This attribute is mentioned in the Battery regulation 2023/1542 from 12 July 2023 in Annex XIII (1):\n(h) minimal, nominal and maximum voltage, with temperature ranges when relevant. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; testingTemperature ; Testing Temperature ; :DegreeMeasurement ; Temperature refers to the temperature of the battery during it's cycle-life testing or as boundary condition for other rated values in celsius. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; depthOfDischarge ; Depth of Discharge ; :PercentMeasurement ; Depth of discharge is a measure used to quantify the extent to which the battery has been discharged relative to its maximum capacity during its cycle-life testing. It represents the percentage of the total available capacity that has been drained or used during a particular discharge cycle. This attribute is mentioned in the Battery regulation 2023/1542 from 12 July 2023 in Annex XIII (4) (a) refers to Article 10 (1), refers to Annex IV Part B:\n3. Depth of discharge in the cycle-life test. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; initialRoundTripEfficiency ; Initial Round Trip Efficiency ; :PercentMeasurement ; The efficiency value of a battery refers to the ratio of useful output energy to the input energy, expressed as a percentage. It quantifies how effectively a battery can convert and deliver stored energy during the discharge process relative to the energy input during charging. This attribute is mentioned in the Battery regulation 2023/1542 from 12 July 2023 in Annex XIII (1):\n(n) initial round trip energy efficiency and at 50 % of cycle-life. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; energyValue ; Energy Value ; :KilowattHourMeasurement ; Value describing the energy in a specific measurement period, expressed in kilowatt-hours. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; cellResistance ; Cell Resistance ; :OhmMeasurement ; /NA/ ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; moduleResistance ; Module Resistance ; :OhmMeasurement ; The module resistance in ohms includes the internal resistance of each cell within the module as well as the resistance introduced by interconnecting components such as busbars, connectors, and thermal management systems. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; packResistance ; Pack Resistance ; :OhmMeasurement ; /NA/ ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; powerValue ; Power Value ; :WattMeasurement ; Value describing the power in a specific measurement period, expressed in watt. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; capacityValue ; Capacity Value ; :AmpereHourMeasurement ; Value describing the capacity in a specific measurement period, expressed in ampere-hours. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; capacityThresholdExhaustion ; Capacity Threshold Exhaustion ; :PercentMeasurement ; Capacity threshold exhaustion refers to the condition where a battery's capacity diminishes to a level that is considered unacceptable for its intended use. The capacity threshold is a predetermined level below which the battery is considered to be no longer effective or reliable for the specific application. This attribute is mentioned in the Battery regulation 2023/1542 from 12 July 2023 in Annex XIII (1):\n(k) capacity threshold for exhaustion (only for electric vehicle batteries). ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; lowerTemperatureBoundary ; Lower Temperature Boundary ; :DegreeMeasurement ; The lower temperature boundary (in Celsius) refers to the minimum temperature at which a battery can effectively operate. This attribute is mentioned in the Battery regulation 2023/1542 from 12 July 2023 in Annex XIII (1):\n(l) temperature range the battery can withstand when not in use (reference test). ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; upperTemperatureBoundary ; Upper Temperature Boundary ; :DegreeMeasurement ; The upper temperature boundary (in Celsius) refers to the minimum temperature at which a battery can effectively operate. This attribute is mentioned in the Battery regulation 2023/1542 from 12 July 2023 in Annex XIII (1):\n(l) temperature range the battery can withstand when not in use (reference test). ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; expectedYears ; Expected Years ; :IntegerCharacteristic ; The expected years refer to the expected life-time of the battery before it starts heavily degrading in its capacity and c-rate in calendar years. This attribute is mentioned in the Battery regulation 2023/1542 from 12 July 2023 in Annex XIII (4) (a) refers to the Article 10 (1) refers to Annex IV Part A: \n5. The expected life-time of the battery under the reference conditions for which it has been designed, in terms of cycles, except for non-cycle applications, and calendar years. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; cycleLifeTesting ; Cycle Life Testing ; :CycleLifeCharacteristic ; The cycle life testing of the battery. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; percentValue ; Percent Value ; :PercentMeasurement ; A value as a percentage in the form of a double. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; dataRecordTime ; Data Record Time ; samm-c:Timestamp ; The entry date and time corresponding to when a specific parameter was measured. This attribute is mentioned in the Battery regulation 2023/1542 from 12 July 2023 in Annex XIII (4):\n(d) information and data resulting from its use, including the number of charging and discharging cycles and negative events, such as accidents, as well as periodically recorded information on the operating environmental conditions, including temperature, and on the state of charge. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; cycles ; Cycles ; :IntegerCharacteristic ; Cycle refers to one complete charging and discharging sequence. Either during the battery's cycle-life testing or as full equivalent while in use. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; powerFade ; PowerFade ; :RecordCharacteristic ; /NA/ ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; remainingPower ; Remaining Power ; :RemainingPowerCharacteristic ; /NA/ ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; capacityFade ; Capacity Fade ; :RecordCharacteristic ; /NA/ ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; capacityThroughput ; Capacity Throughput ; :CapacityCharacteristic ; Capacity throughput refers to the total amount of energy that a battery has delivered over its lifetime. It represents the cumulative energy discharge and recharge cycles a battery has undergone. Capacity throughput is expressed in ampere-hours. This attribute is mentioned in the Battery regulation 2023/1542 from 12 July 2023 in Annex VII Part B: \n3. the capacity throughput. ;
urn:samm:io.catenax.battery.battery_pass:6.0.0 ; 6.1.0 ; release ; Property ; remainingCapacity ; Remaining Capacity ; :CapacityCharacteristic ; The remaining capacity in the battery expressed in ampere hours. This attribute is mentioned in the Battery Regulation 2023/1542 from 12 July 2023 in Annex XIII (4) (b) refers to Article 14, refers to Annex VII Part A:\n1. the remaining capacity.\n ;
